timestamp,quality_setting,expected_bitrate,protocol,length,src_port,dst_port,tcp_flags,seq_num,ack_num,src_ip,dst_ip,ttl,is_spotify_tls,tls_record_length,iat,second,throughput_kbps
1763226805.0201936,Baja,24,TLS,1514,443,36314,0x0018,2732575,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0006136894226074219,1763226805,1472.488
1763226805.0207505,Baja,24,TLS,1514,443,36314,0x0010,2748635,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.00055694580078125,1763226805,1472.488
1763226805.0215175,Baja,24,TLS,1514,443,36314,0x0010,2766155,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0007669925689697266,1763226805,1472.488
1763226805.0219445,Baja,24,TLS,1514,443,36314,0x0018,2782214,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.00042700767517089844,1763226805,1472.488
1763226805.02231,Baja,24,TLS,1514,443,36314,0x0010,2798274,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0003654956817626953,1763226805,1472.488
1763226805.023079,Baja,24,TLS,1514,443,36314,0x0010,2814334,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0007688999176025391,1763226805,1472.488
1763226805.0233593,Baja,24,TLS,1514,443,36314,0x0018,2831854,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0002803802490234375,1763226805,1472.488
1763226805.0246744,Baja,24,TLS,1514,443,36314,0x0010,2847913,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0013151168823242188,1763226805,1472.488
1763226805.025869,Baja,24,TLS,1514,443,36314,0x0010,2863973,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0011944770812988281,1763226805,1472.488
1763226805.0262198,Baja,24,TLS,1514,443,36314,0x0010,2880033,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0003509521484375,1763226805,1472.488
1763226805.0269892,Baja,24,TLS,1514,443,36314,0x0010,2897553,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0007693767547607422,1763226805,1472.488
1763226805.0272982,Baja,24,TLS,1514,443,36314,0x0010,2913612,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.000308990478515625,1763226805,1472.488
1763226805.028015,Baja,24,TLS,1514,443,36314,0x0010,2929672,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0007166862487792969,1763226805,1472.488
1763226805.0283096,Baja,24,TLS,1514,443,36314,0x0010,2945732,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.00029468536376953125,1763226805,1472.488
1763226805.028643,Baja,24,TLS,1514,443,36314,0x0010,2961792,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0003333091735839844,1763226805,1472.488
1763226805.0292964,Baja,24,TLS,1514,443,36314,0x0010,2979311,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0006535053253173828,1763226805,1472.488
1763226805.0296128,Baja,24,TLS,1514,443,36314,0x0018,2995371,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.00031638145446777344,1763226805,1472.488
1763226805.0304453,Baja,24,TLS,1514,443,36314,0x0010,3011431,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0008325576782226562,1763226805,1472.488
1763226805.0308137,Baja,24,TLS,1514,443,36314,0x0010,3027491,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.00036835670471191406,1763226805,1472.488
1763226805.0324988,Baja,24,TLS,1513,443,36314,0x0018,3045011,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0016851425170898438,1763226805,1472.488
1763226805.0329864,Baja,24,TLS,1514,443,36314,0x0010,3061070,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0004875659942626953,1763226805,1472.488
1763226805.0334318,Baja,24,TLS,1514,443,36314,0x0018,3077130,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.00044536590576171875,1763226805,1472.488
1763226805.0342016,Baja,24,TLS,1514,443,36314,0x0010,3093190,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0007698535919189453,1763226805,1472.488
1763226805.0345216,Baja,24,TLS,1514,443,36314,0x0010,3110710,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0003199577331542969,1763226805,1472.488
1763226805.0349195,Baja,24,TLS,1514,443,36314,0x0010,3126769,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0003979206085205078,1763226805,1472.488
1763226805.0350533,Baja,24,TLS,1514,443,36314,0x0010,3142829,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.00013375282287597656,1763226805,1472.488
1763226805.0351741,Baja,24,TLS,1514,443,36314,0x0010,3158889,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.00012087821960449219,1763226805,1472.488
1763226805.035412,Baja,24,TLS,1513,443,36314,0x0018,3176409,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.00023794174194335938,1763226805,1472.488
1763226805.045201,Baja,24,TLS,1514,443,36314,0x0010,3192468,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.009788990020751953,1763226805,1472.488
1763226805.0452914,Baja,24,TLS,1514,443,36314,0x0010,3208528,3016,199.232.34.248,192.168.174.137,128,True,16401.0,9.036064147949219e-05,1763226805,1472.488
1763226805.0454082,Baja,24,TLS,1514,443,36314,0x0010,3224588,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.00011682510375976562,1763226805,1472.488
1763226805.0586133,Baja,24,TLS,1514,443,36314,0x0010,3242107,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.01320505142211914,1763226805,1472.488
1763226805.0587485,Baja,24,TLS,1514,443,36314,0x0010,3258167,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.00013518333435058594,1763226805,1472.488
1763226805.0588353,Baja,24,TLS,1514,443,36314,0x0010,3274227,3016,199.232.34.248,192.168.174.137,128,True,16401.0,8.678436279296875e-05,1763226805,1472.488
1763226805.0589948,Baja,24,TLS,1514,443,36314,0x0010,3290287,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0001595020294189453,1763226805,1472.488
1763226805.0599463,Baja,24,TLS,1514,443,36314,0x0010,3306346,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0009515285491943359,1763226805,1472.488
1763226805.0599952,Baja,24,TLS,1514,443,36314,0x0010,3323866,3016,199.232.34.248,192.168.174.137,128,True,16401.0,4.887580871582031e-05,1763226805,1472.488
1763226805.060081,Baja,24,TLS,1514,443,36314,0x0010,3339926,3016,199.232.34.248,192.168.174.137,128,True,16401.0,8.58306884765625e-05,1763226805,1472.488
1763226805.0602093,Baja,24,TLS,1514,443,36314,0x0010,3355986,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.00012826919555664062,1763226805,1472.488
1763226805.0721056,Baja,24,TLS,1514,443,36314,0x0010,3372045,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.011896371841430664,1763226805,1472.488
1763226805.0733662,Baja,24,TLS,1514,443,36314,0x0010,3389565,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.001260519027709961,1763226805,1472.488
1763226805.0736284,Baja,24,TLS,1514,443,36314,0x0010,3405625,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.00026226043701171875,1763226805,1472.488
1763226805.0737581,Baja,24,TLS,1514,443,36314,0x0010,3421685,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.00012969970703125,1763226805,1472.488
1763226805.0967762,Baja,24,TLS,1514,443,36314,0x0010,3437744,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.02301812171936035,1763226805,1472.488
1763226805.0969768,Baja,24,TLS,1514,443,36314,0x0010,3455264,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.00020051002502441406,1763226805,1472.488
1763226805.0970566,Baja,24,TLS,1514,443,36314,0x0010,3471324,3016,199.232.34.248,192.168.174.137,128,True,16401.0,7.987022399902344e-05,1763226805,1472.488
1763226805.0971584,Baja,24,TLS,1514,443,36314,0x0010,3487384,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.00010180473327636719,1763226805,1472.488
1763226805.097432,Baja,24,TLS,1514,443,36314,0x0018,3503443,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0002734661102294922,1763226805,1472.488
1763226805.099404,Baja,24,TLS,1514,443,36314,0x0010,3520963,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.001972198486328125,1763226805,1472.488
1763226805.0995047,Baja,24,TLS,1514,443,36314,0x0010,3537023,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.00010061264038085938,1763226805,1472.488
1763226805.0995948,Baja,24,TLS,1514,443,36314,0x0010,3553083,3016,199.232.34.248,192.168.174.137,128,True,16401.0,9.012222290039062e-05,1763226805,1472.488
1763226805.099816,Baja,24,TLS,1514,443,36314,0x0010,3569142,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.00022125244140625,1763226805,1472.488
1763226805.1008816,Baja,24,TLS,1514,443,36314,0x0010,3586662,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0010654926300048828,1763226805,1472.488
1763226805.1009429,Baja,24,TLS,1514,443,36314,0x0010,3602722,3016,199.232.34.248,192.168.174.137,128,True,16401.0,6.127357482910156e-05,1763226805,1472.488
1763226805.1010458,Baja,24,TLS,1514,443,36314,0x0010,3618782,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.000102996826171875,1763226805,1472.488
1763226805.101115,Baja,24,TLS,1513,443,36314,0x0018,3634842,3016,199.232.34.248,192.168.174.137,128,True,16401.0,6.914138793945312e-05,1763226805,1472.488
1763226805.1022892,Baja,24,TLS,1514,443,36314,0x0010,3650901,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0011742115020751953,1763226805,1472.488
1763226805.1023555,Baja,24,TLS,1514,443,36314,0x0010,3668421,3016,199.232.34.248,192.168.174.137,128,True,16401.0,6.628036499023438e-05,1763226805,1472.488
1763226805.1023846,Baja,24,TLS,1514,443,36314,0x0010,3684481,3016,199.232.34.248,192.168.174.137,128,True,16401.0,2.9087066650390625e-05,1763226805,1472.488
1763226805.1025114,Baja,24,TLS,1514,443,36314,0x0010,3700541,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.00012683868408203125,1763226805,1472.488
1763226805.1037383,Baja,24,TLS,1514,443,36314,0x0010,3716600,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0012269020080566406,1763226805,1472.488
1763226805.1041553,Baja,24,TLS,1514,443,36314,0x0010,3734120,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0004169940948486328,1763226805,1472.488
1763226805.1044054,Baja,24,TLS,1514,443,36314,0x0010,3750180,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.00025010108947753906,1763226805,1472.488
1763226805.1045413,Baja,24,TLS,1514,443,36314,0x0010,3766240,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.00013589859008789062,1763226805,1472.488
1763226805.1058903,Baja,24,TLS,1514,443,36314,0x0010,3782299,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0013489723205566406,1763226805,1472.488
1763226805.1059594,Baja,24,TLS,1514,443,36314,0x0010,3799819,3016,199.232.34.248,192.168.174.137,128,True,16401.0,6.914138793945312e-05,1763226805,1472.488
1763226805.1059976,Baja,24,TLS,1514,443,36314,0x0010,3815879,3016,199.232.34.248,192.168.174.137,128,True,16401.0,3.814697265625e-05,1763226805,1472.488
1763226805.1062033,Baja,24,TLS,1514,443,36314,0x0010,3831939,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.00020575523376464844,1763226805,1472.488
1763226805.108844,Baja,24,TLS,1514,443,36314,0x0010,3847998,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0026407241821289062,1763226805,1472.488
1763226805.1090162,Baja,24,TLS,1514,443,36314,0x0010,3865518,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.00017213821411132812,1763226805,1472.488
1763226805.109043,Baja,24,TLS,1514,443,36314,0x0010,3881578,3016,199.232.34.248,192.168.174.137,128,True,16401.0,2.6702880859375e-05,1763226805,1472.488
1763226805.1091657,Baja,24,TLS,1514,443,36314,0x0010,3897638,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0001227855682373047,1763226805,1472.488
1763226805.1101196,Baja,24,TLS,1514,443,36314,0x0010,3913697,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0009539127349853516,1763226805,1472.488
1763226805.110207,Baja,24,TLS,1514,443,36314,0x0010,3929757,3016,199.232.34.248,192.168.174.137,128,True,16401.0,8.749961853027344e-05,1763226805,1472.488
1763226805.1102319,Baja,24,TLS,1514,443,36314,0x0010,3947277,3016,199.232.34.248,192.168.174.137,128,True,16401.0,2.47955322265625e-05,1763226805,1472.488
1763226805.1103454,Baja,24,TLS,1514,443,36314,0x0010,3963337,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.00011348724365234375,1763226805,1472.488
1763226805.1119368,Baja,24,TLS,1514,443,36314,0x0010,3979396,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0015914440155029297,1763226805,1472.488
1763226805.1120913,Baja,24,TLS,1514,443,36314,0x0010,3995456,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0001544952392578125,1763226805,1472.488
1763226805.112118,Baja,24,TLS,1514,443,36314,0x0010,4012976,3016,199.232.34.248,192.168.174.137,128,True,16401.0,2.6702880859375e-05,1763226805,1472.488
1763226805.1122932,Baja,24,TLS,1514,443,36314,0x0010,4029036,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.00017523765563964844,1763226805,1472.488
1763226805.1133094,Baja,24,TLS,1514,443,36314,0x0010,4045095,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0010161399841308594,1763226805,1472.488
1763226805.1135876,Baja,24,TLS,1514,443,36314,0x0010,4061155,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.00027823448181152344,1763226805,1472.488
1763226805.1136239,Baja,24,TLS,1514,443,36314,0x0010,4078675,3016,199.232.34.248,192.168.174.137,128,True,16401.0,3.62396240234375e-05,1763226805,1472.488
1763226805.1137729,Baja,24,TLS,1514,443,36314,0x0010,4094735,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.00014901161193847656,1763226805,1472.488
1763226805.1149712,Baja,24,TLS,1514,443,36314,0x0010,4110794,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0011982917785644531,1763226805,1472.488
1763226805.1151638,Baja,24,TLS,1514,443,36314,0x0010,4126854,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0001926422119140625,1763226805,1472.488
1763226805.115199,Baja,24,TLS,1514,443,36314,0x0010,4144374,3016,199.232.34.248,192.168.174.137,128,True,16401.0,3.528594970703125e-05,1763226805,1472.488
1763226805.115259,Baja,24,TLS,1514,443,36314,0x0010,4160434,3016,199.232.34.248,192.168.174.137,128,True,16401.0,5.984306335449219e-05,1763226805,1472.488
1763226805.1161644,Baja,24,TLS,1514,443,36314,0x0010,4176493,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0009055137634277344,1763226805,1472.488
1763226805.116203,Baja,24,TLS,1514,443,36314,0x0010,4192553,3016,199.232.34.248,192.168.174.137,128,True,16401.0,3.8623809814453125e-05,1763226805,1472.488
1763226805.7487805,Baja,24,TLS,139,40902,443,0x0018,6577,1237,192.168.174.137,35.186.224.26,64,True,80.0,0.6325774192810059,1763226805,1472.488
1763226805.7489889,Baja,24,TLS,1514,40902,443,0x0010,6662,1237,192.168.174.137,35.186.224.26,64,True,34.0,0.00020837783813476562,1763226805,1472.488
1763226805.7489989,Baja,24,TLS,239,40902,443,0x0018,11042,1237,192.168.174.137,35.186.224.26,64,True,4521.0,1.0013580322265625e-05,1763226805,1472.488
1763226805.7632704,Baja,24,TLS,93,443,40902,0x0018,1237,11227,35.186.224.26,192.168.174.137,128,True,34.0,0.01427149772644043,1763226805,1472.488
1763226805.8172722,Baja,24,TLS,217,443,40902,0x0018,1276,11227,35.186.224.26,192.168.174.137,128,True,75.0,0.054001808166503906,1763226805,1472.488
1763226805.8180447,Baja,24,TLS,93,40902,443,0x0018,11227,1439,192.168.174.137,35.186.224.26,64,True,34.0,0.0007724761962890625,1763226805,1472.488
1763226805.820667,Baja,24,TLS,89,40902,443,0x0018,11266,1439,192.168.174.137,35.186.224.26,64,True,30.0,0.002622365951538086,1763226805,1472.488
1763226819.600383,Baja,24,TLS,82,35774,443,0x0018,281,241,192.168.174.137,35.186.224.41,64,True,23.0,13.77971601486206,1763226819,1.28
1763226819.6379051,Baja,24,TLS,78,443,35774,0x0018,241,309,35.186.224.41,192.168.174.137,128,True,19.0,0.037522077560424805,1763226819,1.28
1763226823.684215,Baja,24,TLS,97,35778,443,0x0018,431,401,192.168.174.137,35.186.224.41,64,True,38.0,4.046309947967529,1763226823,1.528
1763226823.7222176,Baja,24,TLS,94,443,35778,0x0018,401,474,35.186.224.41,192.168.174.137,128,True,35.0,0.03800249099731445,1763226823,1.528
1763226849.6032557,Baja,24,TLS,82,35774,443,0x0018,309,265,192.168.174.137,35.186.224.41,64,True,23.0,25.881038188934326,1763226849,1.28
1763226849.6502366,Baja,24,TLS,78,443,35774,0x0018,265,337,35.186.224.41,192.168.174.137,128,True,19.0,0.046980857849121094,1763226849,1.28
1763226853.725481,Baja,24,TLS,97,35778,443,0x0018,474,441,192.168.174.137,35.186.224.41,64,True,38.0,4.075244426727295,1763226853,1.528
1763226853.8110197,Baja,24,TLS,94,443,35778,0x0018,441,517,35.186.224.41,192.168.174.137,128,True,35.0,0.08553862571716309,1763226853,1.528
1763226858.6879508,Baja,24,TLS,146,45188,443,0x0018,2122,831,192.168.174.137,35.186.224.24,64,True,87.0,4.876931190490723,1763226858,21.12
1763226858.6888204,Baja,24,TLS,85,45188,443,0x0018,2214,831,192.168.174.137,35.186.224.24,64,True,26.0,0.0008695125579833984,1763226858,21.12
1763226858.6892414,Baja,24,TLS,1023,45188,443,0x0018,2245,831,192.168.174.137,35.186.224.24,64,True,964.0,0.0004210472106933594,1763226858,21.12
1763226858.6947079,Baja,24,TLS,832,45188,443,0x0018,3214,831,192.168.174.137,35.186.224.24,64,True,773.0,0.005466461181640625,1763226858,21.12
1763226858.705634,Baja,24,TLS,85,443,45188,0x0018,831,3992,35.186.224.24,192.168.174.137,128,True,26.0,0.010926246643066406,1763226858,21.12
1763226858.758375,Baja,24,TLS,376,443,45188,0x0018,862,3992,35.186.224.24,192.168.174.137,128,True,317.0,0.05274081230163574,1763226858,21.12
1763226858.768833,Baja,24,TLS,93,45188,443,0x0018,3992,1184,192.168.174.137,35.186.224.24,64,True,34.0,0.010457992553710938,1763226858,21.12
1763226869.4194922,Baja,24,TLS,139,40902,443,0x0018,11301,1439,192.168.174.137,35.186.224.26,64,True,80.0,10.650659322738647,1763226869,16.728
1763226869.4198322,Baja,24,TLS,1471,40902,443,0x0018,11386,1439,192.168.174.137,35.186.224.26,64,True,34.0,0.0003399848937988281,1763226869,16.728
1763226869.437575,Baja,24,TLS,93,443,40902,0x0018,1439,12803,35.186.224.26,192.168.174.137,128,True,34.0,0.01774287223815918,1763226869,16.728
1763226869.4855773,Baja,24,TLS,206,443,40902,0x0018,1478,12803,35.186.224.26,192.168.174.137,128,True,64.0,0.04800224304199219,1763226869,16.728
1763226869.4880488,Baja,24,TLS,93,40902,443,0x0018,12803,1630,192.168.174.137,35.186.224.26,64,True,34.0,0.002471446990966797,1763226869,16.728
1763226869.4972365,Baja,24,TLS,89,40902,443,0x0018,12842,1630,192.168.174.137,35.186.224.26,64,True,30.0,0.009187698364257812,1763226869,16.728
1763226879.60112,Baja,24,TLS,82,35774,443,0x0018,337,289,192.168.174.137,35.186.224.41,64,True,23.0,10.103883504867554,1763226879,1.28
1763226879.6567879,Baja,24,TLS,78,443,35774,0x0018,289,365,35.186.224.41,192.168.174.137,128,True,19.0,0.055667877197265625,1763226879,1.28
1763226883.8131812,Baja,24,TLS,97,35778,443,0x0018,517,481,192.168.174.137,35.186.224.41,64,True,38.0,4.15639328956604,1763226883,1.528
1763226883.8521452,Baja,24,TLS,94,443,35778,0x0018,481,560,35.186.224.41,192.168.174.137,128,True,35.0,0.038964033126831055,1763226883,1.528
1763226909.6014988,Baja,24,TLS,82,35774,443,0x0018,365,313,192.168.174.137,35.186.224.41,64,True,23.0,25.749353647232056,1763226909,1.28
1763226909.6388054,Baja,24,TLS,78,443,35774,0x0018,313,393,35.186.224.41,192.168.174.137,128,True,19.0,0.03730654716491699,1763226909,1.28
1763226913.8570719,Baja,24,TLS,97,35778,443,0x0018,560,521,192.168.174.137,35.186.224.41,64,True,38.0,4.218266487121582,1763226913,1.528
1763226913.8951747,Baja,24,TLS,94,443,35778,0x0018,521,603,35.186.224.41,192.168.174.137,128,True,35.0,0.03810286521911621,1763226913,1.528
1763226921.6408827,Baja,24,TLS,78,443,51530,0x0019,32968,2921,2.17.211.227,192.168.174.137,128,True,19.0,7.745707988739014,1763226921,0.624
1763226922.3286715,Baja,24,TLS,78,443,57246,0x0019,2047543,3882,2.17.112.149,192.168.174.137,128,True,19.0,0.687788724899292,1763226922,0.624
1763226928.4521983,Baja,24,TLS,138,41180,443,0x0018,7082,6728,192.168.174.137,35.186.224.26,64,True,79.0,6.1235268115997314,1763226928,7.976
1763226928.452788,Baja,24,TLS,93,41180,443,0x0018,7166,6728,192.168.174.137,35.186.224.26,64,True,34.0,0.0005898475646972656,1763226928,7.976
1763226928.4538922,Baja,24,TLS,164,41180,443,0x0018,7205,6728,192.168.174.137,35.186.224.26,64,True,105.0,0.001104116439819336,1763226928,7.976
1763226928.479288,Baja,24,TLS,93,443,41180,0x0018,6728,7315,35.186.224.26,192.168.174.137,128,True,34.0,0.025395870208740234,1763226928,7.976
1763226928.5116096,Baja,24,TLS,234,443,41180,0x0018,6767,7315,35.186.224.26,192.168.174.137,128,True,74.0,0.03232145309448242,1763226928,7.976
1763226928.5137062,Baja,24,TLS,93,443,41180,0x0018,6947,7315,35.186.224.26,192.168.174.137,128,True,34.0,0.0020966529846191406,1763226928,7.976
1763226928.519115,Baja,24,TLS,89,41180,443,0x0018,7315,6986,192.168.174.137,35.186.224.26,64,True,30.0,0.005408763885498047,1763226928,7.976
1763226928.5199213,Baja,24,TLS,93,41180,443,0x0018,7350,6986,192.168.174.137,35.186.224.26,64,True,34.0,0.0008063316345214844,1763226928,7.976
1763226939.6003833,Baja,24,TLS,82,35774,443,0x0018,393,337,192.168.174.137,35.186.224.41,64,True,23.0,11.080461978912354,1763226939,1.28
1763226939.6395957,Baja,24,TLS,78,443,35774,0x0018,337,421,35.186.224.41,192.168.174.137,128,True,19.0,0.03921246528625488,1763226939,1.28
1763226943.8979661,Baja,24,TLS,97,35778,443,0x0018,603,561,192.168.174.137,35.186.224.41,64,True,38.0,4.258370399475098,1763226943,1.528
1763226943.9566295,Baja,24,TLS,94,443,35778,0x0018,561,646,35.186.224.41,192.168.174.137,128,True,35.0,0.058663368225097656,1763226943,1.528
1763226948.1900747,Baja,24,TLS,214,45188,443,0x0018,4031,1184,192.168.174.137,35.186.224.24,64,True,155.0,4.233445167541504,1763226948,6.992
1763226948.1904352,Baja,24,TLS,311,45188,443,0x0018,4191,1184,192.168.174.137,35.186.224.24,64,True,34.0,0.0003604888916015625,1763226948,6.992
1763226948.2175753,Baja,24,TLS,93,443,45188,0x0018,1184,4448,35.186.224.24,192.168.174.137,128,True,34.0,0.027140140533447266,1763226948,6.992
1763226948.2535655,Baja,24,TLS,163,443,45188,0x0018,1223,4448,35.186.224.24,192.168.174.137,128,True,104.0,0.035990238189697266,1763226948,6.992
1763226948.2695258,Baja,24,TLS,93,45188,443,0x0018,4448,1332,192.168.174.137,35.186.224.24,64,True,34.0,0.015960216522216797,1763226948,6.992
1763226969.6007903,Baja,24,TLS,82,35774,443,0x0018,421,361,192.168.174.137,35.186.224.41,64,True,23.0,21.33126449584961,1763226969,1.28
1763226969.6392658,Baja,24,TLS,78,443,35774,0x0018,361,449,35.186.224.41,192.168.174.137,128,True,19.0,0.03847551345825195,1763226969,1.28
1763226973.9609673,Baja,24,TLS,97,35778,443,0x0018,646,601,192.168.174.137,35.186.224.41,64,True,38.0,4.321701526641846,1763226973,1.528
1763226973.997572,Baja,24,TLS,94,443,35778,0x0018,601,689,35.186.224.41,192.168.174.137,128,True,35.0,0.03660464286804199,1763226973,1.528
1763226999.6000977,Baja,24,TLS,82,35774,443,0x0018,449,385,192.168.174.137,35.186.224.41,64,True,23.0,25.60252571105957,1763226999,1.28
1763226999.6384792,Baja,24,TLS,78,443,35774,0x0018,385,477,35.186.224.41,192.168.174.137,128,True,19.0,0.03838157653808594,1763226999,1.28
1763227004.0026727,Baja,24,TLS,97,35778,443,0x0018,689,641,192.168.174.137,35.186.224.41,64,True,38.0,4.364193439483643,1763227004,0.776
